9,39,476.273,210.209,40.5929,85.5158,1,-1,-1,-1,0.0139373,0.195122,0.156794,0.00348432,0,0.0574913,0.728223,0.137631,0.573171,1,0.196864
10,1,557.865,180.085,40.2237,82.5767,1,-1,-1,-1,0,0,0,0,0.0524781,0.0189504,0.976676,0.00874636,0.0102041,1,0.0889213
10,3,65.1504,43.735,16.5126,31.4674,1,-1,-1,-1,0,0,0,0.122449,0.44898,0.0204082,0.306122,0.0204082,0.183673,1,0.142857
10,4,10.9738,139.431,25.274,66.3076,1,-1,-1,-1,0.118343,0,0,0.0828402,0.213018,0.0414201,0.0295858,0.0710059,0.147929,1,0.0946746
10,39,482.496,211.031,41.767,85.5197,1,-1,-1,-1,0.0238569,0.222664,0.190855,0,0,0.0675944,0.992048,0.105368,0.658052,1,0.258449
11,1,551.39,179.239,39.8521,82.19,1,-1,-1,-1,0.0014245,0,0,0.0014245,0.039886,0.022792,0.799145,0.014245,0.0014245,1,0.162393
11,3,67.8373,43.4044,16.48,31.435,1,-1,-1,-1,0,0,0.0166667,0,0.0333333,0.0833333,0.45,0,0.333333,1,0.266667
11,4,13.2192,139.643,25.6815,66.6798,1,-1,-1,-1,0.0932643,0,0,0.0466321,0.202073,0.0259067,0.0621762,0.0932643,0.186529,1,0.0725389
11,39,489.155,211.973,42.6041,85.4767,1,-1,-1,-1,0.0346232,0.248473,0.154786,0,0,0.0753564,0.96334,0.124236,0.688391,1,0.209776
12,1,544.915,178.393,39.48,81.8033,1,-1,-1,-1,0.00149477,0,0,0,0.0747384,0.0209268,0.747384,0.00597907,0.00298954,1,0.143498
12,2,5.01236e-005,150.899,24.5057,65.8585,1,-1,-1,-1,0,0,0,0.0202703,0.418919,0.0743243,0.358108,0.0608108,0.222973,1,0.0472973
12,3,70.5494,43.0634,16.4474,31.4025,1,-1,-1,-1,0,0,0,0.047619,0.111111,0.190476,0.365079,0.031746,0.285714,1,0.301587
12,4,15.6106,139.868,25.9154,67.3083,1,-1,-1,-1,0.0711297,0,0,0.0292887,0.125523,0.0125523,0.0502092,0.0669456,0.16318,1,0.041841
12,39,496.226,213.031,43.0997,85.4101,1,-1,-1,-1,0.0136752,0.242735,0.119658,0.00512821,0,0.0444444,0.851282,0.0854701,0.617094,1,0.177778
13,1,538.44,177.547,39.1079,81.4167,1,-1,-1,-1,0,0,0,0.00791139,0.0870253,0.0237342,0.833861,0.00791139,0.00474684,1,0.14557
13,2,6.4131,151.105,24.5986,66.034,1,-1,-1,-1,0.0566038,0,0,0,0.259434,0.0613208,0.367925,0.0613208,0.113208,1,0.0330189
13,3,73.3242,42.6959,16.415,31.3697,1,-1,-1,-1,0,0,0,0.0350877,0,0.0175439,0.403509,0.0175439,0.175439,1,0.280702
13,4,18.1269,140.096,26.0219,68.1045,1,-1,-1,-1,0.072,0,0,0.032,0.12,0.02,0.06,0.052,0.136,1,0.076
13,39,503.507,214.155,43.3798,85.3805,1,-1,-1,-1,0.0155709,0.223183,0.119377,0,0,0.0657439,0.745675,0.0882353,0.619377,1,0.193772
14,1,531.965,176.7,38.7363,81.03,1,-1,-1,-1,0.00266312,0.0106525,0.0173103,0.0106525,0.0532623,0.0519308,0.587217,0.0146471,0.185087,1,0.151798
14,2,8.74175,151.355,24.7119,66.2479,1,-1,-1,-1,0.0703125,0,0,0,0.117188,0.0546875,0.277344,0.0664063,0.0703125,1,0.0351563
14,3,76.2153,42.279,16.3826,31.3366,1,-1,-1,-1,0,0,0,0.104167,0.229167,0.0833333,0.604167,0.0208333,0.416667,1,0.208333
14,4,20.7538,140.317,26.0597,68.9397,1,-1,-1,-1,0.0689655,0,0.00383142,0.0881226,0.114943,0.00766284,0.1341,0.0727969,0.168582,1,0.0613027
14,39,510.736,215.278,43.6092,85.4719,1,-1,-1,-1,0.0214395,0.18683,0.157734,0.00459418,0,0.0474732,0.584992,0.0413476,0.491577,1,0.183767
15,1,525.49,175.853,38.3654,80.6433,1,-1,-1,-1,0.01625,0.14375,0.0975,0.01,0.055,0.075,0.585,0.015,0.34875,1,0.15125
15,2,11.5835,151.629,24.8363,66.4823,1,-1,-1,-1,0.0807018,0,0,0.00350877,0.105263,0.0315789,0.259649,0.0596491,0.0912281,1,0.00701754
15,3,79.2645,41.7952,16.35,31.3034,1,-1,-1,-1,0,0,0,0,0.0285714,0,0.657143,0,0.571429,1,0.285714
15,4,23.5046,140.514,26.07,69.6951,1,-1,-1,-1,0.0830325,0,0,0.0288809,0.0613718,0.0180505,0.158845,0.0722022,0.115523,1,0.0216607
15,39,517.716,216.352,43.9084,85.7488,1,-1,-1,-1,0.0192024,0.172821,0.115214,0,0,0.0635155,0.658789,0.0236337,0.521418,1,0.237814
16,1,519.015,175.007,37.995,80.2566,1,-1,-1,-1,0.0173333,0.18,0.0746667,0.012,0.0533333,0.084,0.578667,0.0146667,0.328,1,0.150667
16,2,14.7019,151.913,24.965,66.725,1,-1,-1,-1,0.0668896,0,0,0.0133779,0.0702341,0.0301003,0.240803,0.0702341,0.0802676,1,0.0267559
16,3,82.4715,41.2449,16.3174,31.2703,1,-1,-1,-1,0,0,0,0,0.0166667,0,1,0,0.383333,0.75,0.0833333
16,4,26.3996,140.677,26.0724,70.2973,1,-1,-1,-1,0.0706714,0,0,0.0989399,0.0388693,0,0.113074,0.0742049,0.144876,1,0.0282686
16,39,524.427,217.371,44.3047,86.2114,1,-1,-1,-1,0.0193165,0.213967,0.111441,0.00297177,0,0.0728083,0.6211,0.0148588,0.493314,1,0.13373
17,1,512.54,174.161,37.6246,79.8697,1,-1,-1,-1,0.0181269,0.137462,0.0876133,0.00906344,0.0981873,0.0256798,0.57855,0.0151057,0.185801,1,0.161631
17,2,17.93,152.2,25.095,66.97,1,-1,-1,-1,0.0441989,0,0,0,0.00552486,0.0303867,0.212707,0.0552486,0.0441989,1,0.0138122
17,3,85.7944,40.6463,16.285,31.2375,1,-1,-1,-1,0,0,0,0.0224719,0,0.0449438,1,0,0.595506,0.617977,0.0674157
17,4,29.4377,140.806,26.0704,70.7314,1,-1,-1,-1,0.0929487,0,0,0.0160256,0.0288462,0.00641026,0.144231,0.0512821,0.173077,1,0.0288462
17,5,2.96725,148.638,22.5157,61.0001,1,-1,-1,-1,0,0,0,0.457447,0.404255,0.12766,0.319149,0.0851064,0.319149,1,0.212766
17,39,531.012,218.368,44.7486,86.796,1,-1,-1,-1,0.0277372,0.189781,0.135766,0.00291971,0,0.0364963,0.459854,0.0218978,0.519708,1,0.143066
18,1,506.065,173.315,37.2537,79.4825,1,-1,-1,-1,0,0,0,0.0167939,0.0625954,0.0122137,0.537405,0.0152672,0.00305344,1,0.122137
18,2,21.2036,152.487,25.225,67.2149,1,-1,-1,-1,0.042654,0,0,0,0.007109,0.028436,0.182464,0.0473934,0.028436,1,0.0308057
18,3,89.18,40.022,16.2525,31.205,1,-1,-1,-1,0,0,0.00925926,0.0185185,0,0.0185185,1,0,0.777778,0.324074,0.037037
18,4,32.5957,140.911,26.0527,71.0354,1,-1,-1,-1,0.061008,0,0,0.0106101,0.0132626,0.0106101,0.124668,0.0503979,0.127321,1,0.0265252
18,5,4.63135,148.979,21.9061,60.7763,1,-1,-1,-1,0.0128205,0,0,0.705128,0.320513,0.153846,0.294872,0.0897436,0.397436,1,0.282051
18,39,537.743,219.413,45.1274,87.406,1,-1,-1,-1,0.029872,0.200569,0.109531,0.0056899,0,0.0654339,0.58606,0.0113798,0.476529,1,0.170697
19,1,499.579,172.47,36.8826,79.0966,1,-1,-1,-1,0,0,0,0.005,0.103333,0.0216667,0.49,0.02,0.00666667,1,0.133333
19,2,24.5239,152.773,25.355,67.4597,1,-1,-1,-1,0.0354767,0,0,0.00443459,0.0310421,0.0443459,0.232816,0.0509978,0.0310421,1,0.0465632
19,3,92.5913,39.3871,16.2197,31.1726,1,-1,-1,-1,0,0,0.0116279,0.209302,0,0.0116279,1,0,0.965116,0.360465,0
19,4,35.8542,141.004,25.9951,71.2536,1,-1,-1,-1,0.0446927,0,0,0.0391061,0.0335196,0.00558659,0.195531,0.0670391,0.142458,1,0.0782123
19,5,6.69965,149.4,21.2077,60.521,1,-1,-1,-1,0.015625,0,0,0.875,0.28125,0.09375,0.46875,0.171875,0.46875,1,0.375
19,39,544.929,220.587,45.3125,87.9513,1,-1,-1,-1,0.0373665,0.274021,0.172598,0.00711744,0,0.0569395,0.932384,0.0124555,0.604982,1,0.254448
20,1,493.057,171.628,36.5127,78.7159,1,-1,-1,-1,0,0,0,0.00626959,0.115987,0.0109718,0.575235,0.00783699,0.0015674,1,0.142633
20,2,27.9619,153.06,25.485,67.7041,1,-1,-1,-1,0.0395833,0,0,0.00416667,0.0354167,0.0375,0.252083,0.0416667,0.0854167,1,0.0333333
20,3,96.0104,38.7487,16.1866,31.14,1,-1,-1,-1,0,0,0,0.2625,0,0,0.4625,0,1,0.4,0
20,4,39.2194,141.098,25.8642,71.409,1,-1,-1,-1,0.0550964,0,0,0.0578512,0.0247934,0.0110193,0.275482,0.0853994,0.121212,1,0.030303
20,5,9.0652,149.879,20.5574,60.2872,1,-1,-1,-1,0,0,0,0.984375,0.234375,0.15625,0.5,0.125,0.484375,1,0.234375
20,39,552.788,221.949,45.2129,88.3754,1,-1,-1,-1,0.0211726,0.193811,0.154723,0,0.00488599,0.0570033,1,0.0162866,0.641694,0.851792,0.185668
21,1,486.444,170.795,36.1469,78.3489,1,-1,-1,-1,0,0,0,0.00641026,0.108974,0.0128205,0.522436,0.025641,0.00160256,1,0.141026
21,2,31.6181,153.347,25.615,67.9481,1,-1,-1,-1,0.0381125,0.00181488,0,0.00362976,0.0181488,0.0254083,0.290381,0.030853,0.0707804,1,0.0344828
21,3,99.43,38.1096,16.1534,31.1074,1,-1,-1,-1,0,0,0.0217391,0.326087,0,0.0108696,0.152174,0,1,0.326087,0
21,4,42.7111,141.198,25.6383,71.5095,1,-1,-1,-1,0.0564516,0.00268817,0,0.061828,0.0241935,0.0134409,0.365591,0.094086,0.137097,1,0.0322581
21,5,11.6957,150.404,20.104,60.1337,1,-1,-1,-1,0,0,0,0.78125,0.359375,0.078125,0.59375,0.09375,0.53125,1,0.34375
21,39,561.334,223.5,44.8228,88.6694,1,-1,-1,-1,0.0288809,0.249097,0.196751,0.00180505,0,0.0866426,1,0.0108303,0.66065,0.983755,0.223827
22,1,479.659,169.978,35.7896,78.0068,1,-1,-1,-1,0,0,0,0.00626959,0.133229,0.0125392,0.363636,0.0125392,0.00470219,1,0.147335
22,2,35.5712,153.633,25.745,68.1919,1,-1,-1,-1,0.032872,0,0,0.00346021,0.0224913,0.0259516,0.346021,0.0570934,0.0276817,1,0.0605536
22,3,102.85,37.4699,16.1203,31.075,1,-1,-1,-1,0,0,0.0222222,0.666667,0,0.0222222,0.577778,0,1,0.533333,0
22,4,46.3348,141.307,25.3287,71.5681,1,-1,-1,-1,0.0662824,0,0,0.0461095,0.0201729,0.0259366,0.340058,0.118156,0.106628,1,0.0345821
22,5,14.6034,150.974,19.9495,60.1018,1,-1,-1,-1,0,0,0,0.727273,0.454545,0.0727273,0.545455,0.272727,0.690909,1,0.690909
22,39,570.367,225.188,44.1953,88.8787,1,-1,-1,-1,0.0165289,0.249587,0.135537,0.00165289,0.00165289,0.0743802,0.828099,0.0181818,0.616529,1,0.143802
23,1,472.643,169.183,35.4438,77.698,1,-1,-1,-1,0,0,0,0.00807754,0.138934,0.0113086,0.489499,0.0242326,0.00484653,1,0.187399
23,2,39.8209,153.92,25.875,68.4359,1,-1,-1,-1,0.034188,0,0,0.0034188,0.0547009,0.0222222,0.524786,0.0632479,0.0461538,1,0.0239316
23,3,106.269,36.8291,16.0853,31.0426,1,-1,-1,-1,0,0,0,0.826923,0,0,0.288462,0,1,0.288462,0
23,4,50.0862,141.424,24.9864,71.61,1,-1,-1,-1,0.060241,0,0,0.0451807,0.0271084,0.0210843,0.433735,0.123494,0.150602,1,0.060241
23,5,17.766,151.585,20.1024,60.1944,1,-1,-1,-1,0,0,0,0.962963,0.314815,0.0925926,0.351852,0.166667,0.537037,1,0.611111
23,39,579.609,226.94,43.3689,89.0747,1,-1,-1,-1,0.0242326,0.221325,0.156704,0.00161551,0.00323102,0.0759289,1,0.00807754,0.597738,0.864297,0.184168
24,1,465.396,168.41,35.1092,77.4223,1,-1,-1,-1,0.0035524,0,0,0.0035524,0.142096,0.0195382,0.548845,0.035524,0,1,0.250444
24,2,44.2885,154.207,26.005,68.6803,1,-1,-1,-1,0.0322581,0,0,0.00716846,0.0412186,0.0179211,0.539427,0.0609319,0.0483871,1,0.0681004
24,3,109.687,36.1852,16.0427,31.01,1,-1,-1,-1,0,0,0,0.711111,0,0,0.422222,0,1,0.644444,0
24,4,53.9635,141.548,24.6797,71.6694,1,-1,-1,-1,0.0609756,0,0,0.0426829,0.0121951,0.0335366,0.512195,0.131098,0.121951,1,0.0640244
24,5,21.1157,152.225,20.4812,60.3781,1,-1,-1,-1,0,0,0,1,0.779661,0.0508475,0.423729,0.186441,0.576271,0.949153,0.59322
24,39,588.801,228.696,42.2852,89.3469,1,-1,-1,-1,0.0266667,0.208333,0.188333,0,0.00833333,0.0833333,1,0.0133333,0.593333,0.91,0.195
25,1,457.978,167.654,34.7827,77.1706,1,-1,-1,-1,0,0,0,0.0015625,0.128125,0.009375,0.320313,0.01875,0.00625,1,0.129688
25,2,48.8735,154.493,26.135,68.9251,1,-1,-1,-1,0.0502008,0,0,0.00803213,0.0361446,0.0240964,0.757028,0.0923695,0.0502008,1,0.0562249
25,3,113.105,35.5337,15.9804,30.9774,1,-1,-1,-1,0,0,0,0.0405405,0,0.027027,0.0675676,0,1,0.432432,0
25,4,57.9683,141.679,24.4601,71.7721,1,-1,-1,-1,0.0919118,0,0,0.0551471,0.0257353,0.0183824,0.658088,0.191176,0.183824,1,0.0551471
25,5,24.5665,152.882,20.9816,60.6106,1,-1,-1,-1,0,0,0,0.588235,0.647059,0.0784314,0.392157,0.117647,0.323529,1,0.411765
25,39,597.729,230.427,40.8524,89.7955,1,-1,-1,-1,0.00916031,0.174046,0.2,0.00152672,0.0183206,0.0549618,0.914504,0.00763359,0.584733,1,0.122137
26,1,450.468,166.906,34.4605,76.9315,1,-1,-1,-1,0,0,0.00495049,0.0115512,0.211221,0.0148515,0.376238,0.00825083,0.00495049,1,0.160066
26,2,53.505,154.78,26.265,69.17,1,-1,-1,-1,0.0478088,0,0,0.00199203,0.0657371,0.0258964,0.780877,0.0776892,0.0358566,1,0.109562
26,3,116.523,34.8679,15.8813,30.945,1,-1,-1,-1,0,0,0,0.22449,0,0,0.0408163,0,1,0.959184,0.0408163
26,4,62.0875,141.815,24.3391,71.924,1,-1,-1,-1,0.0650155,0,0,0.0588235,0.0433437,0.0433437,0.547988,0.114551,0.142415,1,0.0959752
26,5,28.0546,153.542,21.5343,60.8578,1,-1,-1,-1,0,0,0,0.627273,0.727273,0.1,0.427273,0.0909091,0.318182,1,0.272727
26,6,44.4956,151.284,20.3814,61.2283,1,-1,-1,-1,0.0196078,0,0,0.0424837,0.362745,0.0653595,0.320261,0.0261438,0.0686275,1,0.133987
26,39,606.258,232.145,39.0806,90.498,1,-1,-1,-1,0.0113452,0.179903,0.134522,0,0.00810373,0.0745543,1,0.0113452,0.766613,0.988655,0.205835
27,1,442.922,166.162,34.1401,76.6974,1,-1,-1,-1,0,0.0030722,0.0015361,0,0.168971,0.00614439,0.334869,0.0215054,0.0291859,1,0.0768049
27,2,58.15,155.067,26.395,69.415,1,-1,-1,-1,0.0479452,0,0,0.00456621,0.0525114,0.0228311,1,0.105023,0.0593607,1,0.0821918
27,3,119.941,34.1828,15.732,30.9126,1,-1,-1,-1,0,0,0,0.0408163,0,0,0.285714,0,1,0.979592,0.0408163
27,4,66.2868,141.957,24.294,72.1141,1,-1,-1,-1,0.0646259,0,0,0.0136054,0.0782313,0.047619,0.670068,0.156463,0.207483,1,0.0680272
27,5,31.5453,154.193,22.1158,61.0951,1,-1,-1,-1,0,0,0,0.889831,0.881356,0.0762712,0.567797,0.0762712,0.322034,1,0.220339
27,6,47.2102,151.479,20.3608,61.2335,1,-1,-1,-1,0.0207612,0,0,0.0484429,0.352941,0.0588235,0.446367,0.0346021,0.0968858,1,0.117647
27,39,614.386,233.926,37.2676,91.4487,1,-1,-1,-1,0.00444444,0.165926,0.111111,0.00148148,0.00148148,0.0503704,1,0.00444444,0.751111,0.752593,0.148148
28,1,435.365,165.418,33.8204,76.465,1,-1,-1,-1,0.00143472,0.00143472,0,0.0114778,0.133429,0.0172166,0.253945,0.0200861,0.045911,1,0.0817791
28,2,62.795,155.353,26.525,69.66,1,-1,-1,-1,0.0376569,0,0,0.0188285,0.0502092,0.0083682,1,0.0627615,0.0774059,0.89749,0.0711297
28,3,123.36,33.4782,15.5328,30.88,1,-1,-1,-1,0,0,0,0.0857143,0,0,0.12381,0,1,0.409524,0.047619
28,4,70.5387,142.111,24.2897,72.3252,1,-1,-1,-1,0.0576271,0,0,0.0474576,0.0813559,0.0338983,0.613559,0.142373,0.19322,1,0.0949153
28,5,35.0136,154.817,22.7349,61.2927,1,-1,-1,-1,0,0,0,0.918519,0.940741,0.0962963,0.822222,0.0444444,0.244444,1,0.251852
28,6,50.5234,151.718,20.3363,61.2392,1,-1,-1,-1,0.00775194,0,0,0.0542636,0.453488,0.0620155,0.53876,0.0271318,0.131783,1,0.131783
28,39,622.22,235.89,35.9762,92.5536,1,-1,-1,-1,0.00911458,0.152344,0.105469,0.00390625,0.00260417,0.0507813,1,0.00260417,0.660156,0.834635,0.0729167
29,1,427.807,164.675,33.5013,76.2326,1,-1,-1,-1,0,0,0,0.005,0.193333,0.0133333,0.151667,0.01,0.00166667,1,0.106667
29,2,67.44,155.64,26.655,69.9049,1,-1,-1,-1,0.0444015,0,0,0.0289575,0.0675676,0.0212355,1,0.03861,0.0598456,0.791506,0.0617761
29,3,126.78,32.7589,15.2968,30.8474,1,-1,-1,-1,0,0,0,0.00990099,0.00990099,0,0.158416,0,1,0.60396,0.049505
29,4,74.8407,142.299,24.3017,72.545,1,-1,-1,-1,0.0747331,0,0,0.0604982,0.124555,0.0569395,0.882562,0.117438,0.227758,1,0.0996441
29,5,38.4413,155.392,23.4232,61.4168,1,-1,-1,-1,0,0,0,0.958333,1,0.0625,1,0.0416667,0.284722,0.9375,0.208333
29,6,54.1626,151.982,20.3108,61.2472,1,-1,-1,-1,0.0109489,0,0,0.0620438,0.386861,0.0583942,0.638686,0.00729927,0.109489,1,0.116788
29,39,629.91,238.119,35.6742,93.6627,1,-1,-1,-1,0.00906736,0.102332,0.134715,0,0.0168394,0.0440415,1,0.00129534,0.654145,0.896373,0.104922
30,1,420.25,163.933,33.1829,76.0001,1,-1,-1,-1,0.00280112,0,0.00560224,0.00840336,0.336134,0.00280112,0.302521,0.022409,0.0616246,1,0.128852
30,2,72.0849,155.927,26.785,70.1497,1,-1,-1,-1,0.0391389,0,0,0.00782779,0.035225,0.037182,1,0.072407,0.0626223,0.980431,0.0489237
30,3,130.2,32.0313,15.0407,30.815,1,-1,-1,-1,0,0,0,0.0373832,0.0841122,0,0.140187,0.00934579,1,0.495327,0.0747664
30,4,79.2311,142.572,24.3183,72.7671,1,-1,-1,-1,0.0702247,0,0,0.0140449,0.0421348,0.0814607,0.713483,0.11236,0.196629,1,0.0758427
30,5,41.8186,155.89,24.1893,61.4527,1,-1,-1,-1,0,0,0,0.676471,0.544118,0.0833333,1,0.0490196,0.176471,0.352941,0.313726
30,6,57.9389,152.265,20.2881,61.2626,1,-1,-1,-1,0.00540541,0,0,0.0864865,0.578378,0.108108,1,0.0432432,0.0486486,0.967568,0.324324
30,39,637.589,240.582,36.3845,94.6236,1,-1,-1,-1,0.0175953,0.131965,0.175953,0.0117302,0.0190616,0.0439883,1,0.00146628,0.695015,0.980938,0.133431
31,1,412.692,163.19,32.865,75.7678,1,-1,-1,-1,0,0,0.0144928,0.0471014,0.387681,0,0.105072,0.0144928,0.076087,1,0.163043
31,2,76.7297,156.213,26.915,70.3941,1,-1,-1,-1,0.027027,0,0,0.011583,0.0173745,0.0250965,1,0.104247,0.0579151,0.926641,0.0405405
31,3,133.617,31.3052,14.7792,30.7826,1,-1,-1,-1,0,0,0,0.0470588,0,0,0.258824,0,1,0.729412,0.0117647
31,4,83.7771,143,24.335,72.9887,1,-1,-1,-1,0.0882353,0,0,0.0352941,0.0205882,0.0647059,0.726471,0.126471,0.214706,1,0.0558824
31,5,45.1576,156.29,24.9939,61.4288,1,-1,-1,-1,0,0,0,0.563981,0.554502,0.113744,1,0.056872,0.180095,0.336493,0.222749
31,6,61.7747,152.575,20.2741,61.2968,1,-1,-1,-1,0,0,0,0.0909091,0.570707,0.116162,0.944444,0.0808081,0.0252525,1,0.242424
31,39,645.383,243.151,37.6085,95.3982,1,-1,-1,-1,0.0160494,0.141975,0.162963,0.0037037,0.0320988,0.0419753,1,0.00123457,0.509877,0.797531,0.123457
32,1,405.135,162.447,32.5471,75.5358,1,-1,-1,-1,0,0,0,0.03,0.223333,0.0266667,0.113333,0.0166667,0.0333333,1,0.23
32,2,81.3741,156.5,27.045,70.6381,1,-1,-1,-1,0.0413223,0,0,0.0144628,0.0247934,0.0413223,1,0.10124,0.0599174,0.931818,0.0743802
32,3,137.027,30.5962,14.5244,30.75,1,-1,-1,-1,0,0,0,0.0379747,0.0632911,0.0126582,0.316456,0,1,0.835443,0.139241
32,4,88.5133,143.617,24.3517,73.2005,1,-1,-1,-1,0.111486,0,0,0.0540541,0.0472973,0.111486,0.75,0.108108,0.212838,1,0.097973
32,5,48.4997,156.563,25.7266,61.4318,1,-1,-1,-1,0,0,0,0.429752,0.479339,0.0867769,1,0.0413223,0.157025,0.42562,0.305785
32,6,65.6515,152.93,20.2772,61.3659,1,-1,-1,-1,0,0,0,0.0594059,0.648515,0.0891089,0.995049,0.0990099,0.0148515,1,0.341584
32,39,653.409,245.694,38.6518,96.1076,1,-1,-1,-1,0.027957,0.143011,0.115054,0,0.0602151,0.0430108,1,0,0.435484,0.835484,0.0795699
